date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2023-12-20,157.84,157.88,150.1,152.67,1278692,156.45,163.546,161.19099999999997,0.9705876878982078,47.529036665907526,2.9012202210423084,5.285836998433285,-0.01674502479551765,0.02309639269495845,0.025254111094305205,-0.46168020648842123,1923703.8,0.05095958603523942,-0.0022925263640531934,0
2023-12-21,153.2,153.49,149.0,152.32,727262,154.76000000000002,161.381,160.7055,0.9630037553164018,46.80463952695019,2.1206257636116845,4.652794751468965,-0.0022925263640531934,0.01437261309430116,0.0214077964850609,-0.4312453663587479,1670674.4,0.029477415966386616,-0.00965073529411764,0
2023-12-22,153.5,153.5,150.5,150.85,342332,153.148,158.962,160.219,0.9558666575125297,45.02432551968156,1.3676172768656158,3.9957592565482956,-0.00965073529411764,0.012802982606395164,0.0214188582274483,-0.5292865569767153,1318073.2,0.019887305270135897,-0.015180643022870366,0
2023-12-26,150.85,150.85,146.0,148.56,992469,151.934,156.84499999999997,159.7445,0.9511062978694103,36.47636874122602,0.5793899179977586,3.3124853888381884,-0.015180643022870366,0.011583822090201396,0.021401087024239495,1.8991417688092262,1267822.1,0.03264674205708128,0.06334141087775991,1
2023-12-27,149.98,159.0,146.15,157.97,1173850,152.474,155.666,159.6875,0.9548273972602739,40.52573932092004,0.7058854069987035,2.7911653924702917,0.06334141087775991,0.026842876749905636,0.025990508220063012,0.18275734556948375,1322781.8,0.08134455909349873,0.025764385642843557,1
2023-12-28,158.99,166.0,158.99,162.04,2399892,154.348,155.399,159.96300000000002,0.9648981326931853,35.92164267170166,1.1216196458798322,2.4572562431522,0.025764385642843557,0.02731859749278345,0.02630895944896084,1.0444622396387953,1437408.9,0.043260923228832335,-0.004196494692668362,0
2023-12-29,162.0,163.66,160.0,161.36,694657,156.156,155.458,160.28900000000002,0.9742153235717984,33.70652691757982,1.3803103498934775,2.2418670645004553,-0.004196494692668362,0.0261931362498696,0.026180348749260084,-0.7105465579284401,1385980.8,0.02268220128904311,0.018468021814576074,1
2024-01-01,162.0,166.3,161.36,164.34,603653,158.854,156.001,160.74949999999998,0.988208361456801,43.20302648171502,1.804979017141818,2.154489455028728,0.018468021814576074,0.026355705992654688,0.026425098536155482,-0.1310056617870402,1186786.7,0.03005963246927101,0.010770354143848193,1
2024-01-02,165.98,168.99,164.0,166.11,1194684,162.364,157.149,161.2875,1.006674416802294,45.590722396714206,2.2583236536795255,2.1752562947588876,0.010770354143848193,0.02409054389532841,0.026474332339746987,0.97909063650806,1178283.0,0.03004033471795803,-0.013424838962133645,0
2024-01-03,167.0,167.93,162.97,163.88,936862,163.546,158.01,161.4755,1.012822378627098,48.92403422348974,2.409880577990492,2.2221811514052088,-0.013424838962133645,0.02498187470181979,0.02593716429860277,-0.21580769475442874,1034435.3,0.03026604832804496,-0.004149377593361092,0
